id	variable	value	cluster	label
1755	142	9	1.42	2	Bayard St & Baxter St
1756	142	19	0.33	2	Bayard St & Baxter St
1757	142	12	4.8	2	Bayard St & Baxter St
1758	142	11	3.16	2	Bayard St & Baxter St
1759	142	8	0	2	Bayard St & Baxter St
1760	142	5	0	2	Bayard St & Baxter St
1761	142	15	2.94	2	Bayard St & Baxter St
1762	142	16	0.87	2	Bayard St & Baxter St
1763	142	23	0.45	2	Bayard St & Baxter St
1764	142	4	0.33	2	Bayard St & Baxter St
1765	142	2	0.77	2	Bayard St & Baxter St
1766	142	22	0.44	2	Bayard St & Baxter St
1767	142	0	1.22	2	Bayard St & Baxter St
1768	142	3	0.65	2	Bayard St & Baxter St
1769	142	13	1.85	2	Bayard St & Baxter St
1770	142	18	0.22	2	Bayard St & Baxter St
1771	142	1	1.66	2	Bayard St & Baxter St
1772	142	21	0.11	2	Bayard St & Baxter St
1773	142	14	3.38	2	Bayard St & Baxter St
1774	142	17	0.11	2	Bayard St & Baxter St
1775	142	10	4.03	2	Bayard St & Baxter St
1776	142	6	0	2	Bayard St & Baxter St
1777	144	23	0	2	E 11 St & Broadway
1778	144	5	0	2	E 11 St & Broadway
1779	144	11	1.63	2	E 11 St & Broadway
1780	144	3	0	2	E 11 St & Broadway
1781	144	13	1.42	2	E 11 St & Broadway
1782	144	12	0.87	2	E 11 St & Broadway
1783	144	20	0.22	2	E 11 St & Broadway
1784	144	4	0	2	E 11 St & Broadway
1785	144	8	0.98	2	E 11 St & Broadway
1786	144	19	0.11	2	E 11 St & Broadway
1787	144	14	0.98	2	E 11 St & Broadway
1788	144	1	0	2	E 11 St & Broadway
1789	144	9	2.4	2	E 11 St & Broadway
1790	144	17	0	2	E 11 St & Broadway
1791	144	15	0.98	2	E 11 St & Broadway
1792	144	16	0.65	2	E 11 St & Broadway
1793	144	0	0	2	E 11 St & Broadway
1794	144	6	0	2	E 11 St & Broadway
1795	144	2	0	2	E 11 St & Broadway
1796	144	22	0	2	E 11 St & Broadway
1797	144	7	0.22	2	E 11 St & Broadway
1798	144	21	0.22	2	E 11 St & Broadway
1799	144	18	0.22	2	E 11 St & Broadway
1800	144	10	2.94	2	E 11 St & Broadway
1801	146	13	0	2	E 47 St & Park Av
1802	146	16	0	2	E 47 St & Park Av
1803	146	15	0	2	E 47 St & Park Av
1804	146	18	0	2	E 47 St & Park Av
1805	146	6	0	2	E 47 St & Park Av
1806	146	2	0.11	2	E 47 St & Park Av
1807	146	17	0	2	E 47 St & Park Av
1808	146	10	0.44	2	E 47 St & Park Av
1809	146	1	0.11	2	E 47 St & Park Av
1810	146	9	0.44	2	E 47 St & Park Av
1811	146	5	0.33	2	E 47 St & Park Av
1812	146	21	0.22	2	E 47 St & Park Av
1813	146	11	0.33	2	E 47 St & Park Av
1814	146	3	0.22	2	E 47 St & Park Av
1815	146	8	0	2	E 47 St & Park Av
1816	146	19	0	2	E 47 St & Park Av
1817	146	14	0.11	2	E 47 St & Park Av
1818	146	7	0	2	E 47 St & Park Av
1819	146	23	0.11	2	E 47 St & Park Av
1820	146	22	0.11	2	E 47 St & Park Av
1821	146	0	0.22	2	E 47 St & Park Av
1822	146	20	0.11	2	E 47 St & Park Av
1823	146	4	0.22	2	E 47 St & Park Av
1824	146	12	0	2	E 47 St & Park Av
1825	147	14	1.96	2	William St & Pine St
1826	147	10	9.48	2	William St & Pine St
1827	147	1	0	2	William St & Pine St
1828	147	22	0	2	William St & Pine St
1829	147	5	0	2	William St & Pine St
1830	147	6	0	2	William St & Pine St
1831	147	3	0	2	William St & Pine St
1832	147	7	0	2	William St & Pine St
1833	147	23	0	2	William St & Pine St
1834	147	16	0.22	2	William St & Pine St
1835	147	2	0	2	William St & Pine St
1836	147	18	0	2	William St & Pine St
1837	147	19	0	2	William St & Pine St
1838	147	11	7.63	2	William St & Pine St
1839	147	9	4.58	2	William St & Pine St
1840	147	21	0	2	William St & Pine St
1841	147	17	0.11	2	William St & Pine St
1842	147	12	2.73	2	William St & Pine St
1843	147	15	1.53	2	William St & Pine St
1844	147	20	0	2	William St & Pine St
1845	147	4	0	2	William St & Pine St
1846	147	8	0.76	2	William St & Pine St
1847	147	13	1.63	2	William St & Pine St
1848	147	0	0	2	William St & Pine St
1849	148	23	12.05	2	Allen St & Hester St
1850	148	14	0.11	2	Allen St & Hester St
1851	148	18	0.55	2	Allen St & Hester St
1852	148	11	0	2	Allen St & Hester St
1853	148	1	11.6	2	Allen St & Hester St
1854	148	21	4.39	2	Allen St & Hester St
1855	148	2	13.99	2	Allen St & Hester St
1856	148	19	0.66	2	Allen St & Hester St
1857	148	10	0	2	Allen St & Hester St
1858	148	6	10.36	2	Allen St & Hester St
1859	148	7	2.07	2	Allen St & Hester St
1860	148	3	14.27	2	Allen St & Hester St
1861	148	15	0.11	2	Allen St & Hester St
1862	148	0	12.67	2	Allen St & Hester St
1863	148	5	12.85	2	Allen St & Hester St
1864	148	9	0	2	Allen St & Hester St
1865	148	22	6.58	2	Allen St & Hester St
1866	148	17	0.55	2	Allen St & Hester St
1867	148	20	1.97	2	Allen St & Hester St
1868	148	12	0	2	Allen St & Hester St
1869	148	8	0.33	2	Allen St & Hester St
1870	148	13	0	2	Allen St & Hester St
1871	148	4	15.14	2	Allen St & Hester St
1872	148	16	0	2	Allen St & Hester St
1873	149	10	1.85	2	Broadway & W 37 St
1874	149	6	0.65	2	Broadway & W 37 St
1875	149	22	0.22	2	Broadway & W 37 St
1876	149	19	0.11	2	Broadway & W 37 St
1877	149	7	0.65	2	Broadway & W 37 St
1878	149	23	0.11	2	Broadway & W 37 St
1879	149	2	0.44	2	Broadway & W 37 St
1880	149	14	1.31	2	Broadway & W 37 St
1881	149	1	0	2	Broadway & W 37 St
1882	149	18	0	2	Broadway & W 37 St
1883	149	8	0.76	2	Broadway & W 37 St
1884	149	15	1.09	2	Broadway & W 37 St
1885	149	0	0	2	Broadway & W 37 St
1886	149	12	0.87	2	Broadway & W 37 St
1887	149	11	0.98	2	Broadway & W 37 St
1888	149	3	0.65	2	Broadway & W 37 St
1889	149	21	0	2	Broadway & W 37 St
1890	149	9	1.63	2	Broadway & W 37 St
1891	149	17	0.22	2	Broadway & W 37 St
1892	149	20	0	2	Broadway & W 37 St
1893	149	4	0.65	2	Broadway & W 37 St
1894	149	16	0.65	2	Broadway & W 37 St
1895	149	13	0.54	2	Broadway & W 37 St
1896	149	5	0.65	2	Broadway & W 37 St
1897	150	10	0.54	2	West Thames St
1898	150	19	1.43	2	West Thames St
1899	150	22	4.82	2	West Thames St
1900	150	18	0.33	2	West Thames St
1901	150	23	9.01	2	West Thames St
1902	150	6	0.22	2	West Thames St
1903	150	14	1.2	2	West Thames St
1904	150	7	0.33	2	West Thames St
1905	150	9	0.33	2	West Thames St
1906	150	3	7.84	2	West Thames St
1907	150	15	0.65	2	West Thames St
1908	150	1	8.62	2	West Thames St
1909	150	12	0.76	2	West Thames St
1910	150	2	8.85	2	West Thames St
1911	150	0	9.67	2	West Thames St
1912	150	13	0.33	2	West Thames St
1913	150	21	3.62	2	West Thames St
1914	150	11	0.98	2	West Thames St
1915	150	8	0.22	2	West Thames St
1916	150	17	1.53	2	West Thames St
1917	150	20	2.08	2	West Thames St
1918	150	4	4.9	2	West Thames St
1919	150	16	0.76	2	West Thames St
1920	150	5	1.31	2	West Thames St
1921	154	10	0	2	E 53 St and Lexington Ave
1922	154	14	0	2	E 53 St and Lexington Ave
1923	154	23	0	2	E 53 St and Lexington Ave
1924	154	19	0.11	2	E 53 St and Lexington Ave
1925	154	6	0	2	E 53 St and Lexington Ave
1926	154	1	0	2	E 53 St and Lexington Ave
1927	154	18	0.33	2	E 53 St and Lexington Ave
1928	154	22	0	2	E 53 St and Lexington Ave
1929	154	3	0	2	E 53 St and Lexington Ave
1930	154	15	0	2	E 53 St and Lexington Ave
1931	154	7	0.76	2	E 53 St and Lexington Ave
1932	154	11	0.22	2	E 53 St and Lexington Ave
1933	154	2	0	2	E 53 St and Lexington Ave
1934	154	0	0	2	E 53 St and Lexington Ave
1935	154	21	0	2	E 53 St and Lexington Ave
1936	154	12	0.22	2	E 53 St and Lexington Ave
1937	154	8	0.33	2	E 53 St and Lexington Ave
1938	154	17	0.11	2	E 53 St and Lexington Ave
1939	154	13	0	2	E 53 St and Lexington Ave
1940	154	5	0	2	E 53 St and Lexington Ave
1941	154	9	0	2	E 53 St and Lexington Ave
1942	154	16	0	2	E 53 St and Lexington Ave
1943	154	20	0	2	E 53 St and Lexington Ave
1944	154	4	0	2	E 53 St and Lexington Ave
1945	155	6	0.33	2	Carmine St & 6 Ave
1946	155	10	1.85	2	Carmine St & 6 Ave
1947	155	19	16.01	2	Carmine St & 6 Ave
1948	155	14	3.16	2	Carmine St & 6 Ave
1949	155	7	1.31	2	Carmine St & 6 Ave
1950	155	23	1.91	2	Carmine St & 6 Ave
1951	155	22	5.7	2	Carmine St & 6 Ave
1952	155	15	3.71	2	Carmine St & 6 Ave
1953	155	0	3.11	2	Carmine St & 6 Ave
1954	155	18	10.92	2	Carmine St & 6 Ave
1955	155	11	0.33	2	Carmine St & 6 Ave
1956	155	3	0.65	2	Carmine St & 6 Ave
1957	155	17	6.35	2	Carmine St & 6 Ave
1958	155	12	3.05	2	Carmine St & 6 Ave
1959	155	9	1.31	2	Carmine St & 6 Ave
1960	155	2	1.86	2	Carmine St & 6 Ave
1961	155	1	1.55	2	Carmine St & 6 Ave
1962	155	4	0.98	2	Carmine St & 6 Ave
1963	155	8	0.87	2	Carmine St & 6 Ave
1964	155	13	3.38	2	Carmine St & 6 Ave
1965	155	21	11.51	2	Carmine St & 6 Ave
1966	155	16	3.59	2	Carmine St & 6 Ave
1967	155	20	11.72	2	Carmine St & 6 Ave
1968	155	5	0.44	2	Carmine St & 6 Ave
1969	156	10	0	2	Washington Pl & 6 Ave
1970	156	19	8	2	Washington Pl & 6 Ave
1971	156	22	2.96	2	Washington Pl & 6 Ave
1972	156	6	0	2	Washington Pl & 6 Ave
1973	156	23	1.69	2	Washington Pl & 6 Ave
1974	156	3	0.65	2	Washington Pl & 6 Ave
1975	156	14	1.42	2	Washington Pl & 6 Ave
1976	156	7	0	2	Washington Pl & 6 Ave
1977	156	18	2.54	2	Washington Pl & 6 Ave
1978	156	2	0.22	2	Washington Pl & 6 Ave
1979	156	15	1.53	2	Washington Pl & 6 Ave
1980	156	21	7.46	2	Washington Pl & 6 Ave
1981	156	12	0.33	2	Washington Pl & 6 Ave
1982	156	11	0	2	Washington Pl & 6 Ave
1983	156	8	0	2	Washington Pl & 6 Ave
1984	156	0	1.67	2	Washington Pl & 6 Ave
1985	156	5	0	2	Washington Pl & 6 Ave
1986	156	1	0.55	2	Washington Pl & 6 Ave
1987	156	9	0	2	Washington Pl & 6 Ave
1988	156	17	0.55	2	Washington Pl & 6 Ave
1989	156	20	8.32	2	Washington Pl & 6 Ave
1990	156	4	0.65	2	Washington Pl & 6 Ave
1991	156	16	0.44	2	Washington Pl & 6 Ave
1992	156	13	1.09	2	Washington Pl & 6 Ave
1993	159	6	3.27	2	Mercer St & Bleecker St
1994	159	14	3.27	2	Mercer St & Bleecker St
1995	159	7	3.27	2	Mercer St & Bleecker St
1996	159	23	3.49	2	Mercer St & Bleecker St
1997	159	8	3.28	2	Mercer St & Bleecker St
1998	159	15	3.16	2	Mercer St & Bleecker St
1999	159	10	3.27	2	Mercer St & Bleecker St
2000	159	11	3.27	2	Mercer St & Bleecker St
2001	159	19	2.63	2	Mercer St & Bleecker St
2002	159	0	4	2	Mercer St & Bleecker St
2003	159	12	3.27	2	Mercer St & Bleecker St
2004	159	18	2.65	2	Mercer St & Bleecker St
2005	159	22	2.85	2	Mercer St & Bleecker St
2006	159	3	3.59	2	Mercer St & Bleecker St
2007	159	13	3.27	2	Mercer St & Bleecker St
2008	159	4	3.27	2	Mercer St & Bleecker St
2009	159	21	2.63	2	Mercer St & Bleecker St
2010	159	2	3.93	2	Mercer St & Bleecker St
2011	159	5	3.27	2	Mercer St & Bleecker St
2012	159	1	3.98	2	Mercer St & Bleecker St
2013	159	17	2.74	2	Mercer St & Bleecker St
2014	159	20	2.63	2	Mercer St & Bleecker St
2015	159	9	3.27	2	Mercer St & Bleecker St
2016	159	16	3.27	2	Mercer St & Bleecker St
2017	160	23	1.35	2	John St & William St
2018	160	11	5.45	2	John St & William St
2019	160	20	0.44	2	John St & William St
2020	160	2	1.42	2	John St & William St
2021	160	19	0	2	John St & William St
2022	160	15	3.93	2	John St & William St
2023	160	12	5.02	2	John St & William St
2024	160	3	1.96	2	John St & William St
2025	160	22	1.64	2	John St & William St
2026	160	18	0	2	John St & William St
2027	160	14	3.49	2	John St & William St
2028	160	8	0.76	2	John St & William St
2029	160	13	6.75	2	John St & William St
2030	160	4	1.74	2	John St & William St
2031	160	5	0	2	John St & William St
2032	160	21	1.64	2	John St & William St
2033	160	9	2.94	2	John St & William St
2034	160	0	0.89	2	John St & William St
2035	160	16	1.42	2	John St & William St
2036	160	1	0.88	2	John St & William St
2037	160	17	0.11	2	John St & William St
2038	160	10	5.45	2	John St & William St
2039	160	6	0	2	John St & William St
2040	160	7	0.11	2	John St & William St
2041	161	15	0.87	2	6 Ave & Canal St
2042	161	18	0	2	6 Ave & Canal St
2043	161	0	0	2	6 Ave & Canal St
2044	161	20	0.88	2	6 Ave & Canal St
2045	161	19	0.11	2	6 Ave & Canal St
2046	161	17	0	2	6 Ave & Canal St
2047	161	22	0	2	6 Ave & Canal St
2048	161	10	5.88	2	6 Ave & Canal St
2049	161	14	2.73	2	6 Ave & Canal St
2050	161	1	0	2	6 Ave & Canal St
2051	161	21	0.11	2	6 Ave & Canal St
2052	161	9	1.53	2	6 Ave & Canal St
2053	161	16	0.87	2	6 Ave & Canal St
2054	161	23	0	2	6 Ave & Canal St
2055	161	8	0.87	2	6 Ave & Canal St
2056	161	3	0	2	6 Ave & Canal St
2057	161	6	0	2	6 Ave & Canal St
2058	161	7	0.11	2	6 Ave & Canal St
2059	161	2	0	2	6 Ave & Canal St
2060	161	13	1.31	2	6 Ave & Canal St
2061	161	12	2.51	2	6 Ave & Canal St
2062	161	11	3.05	2	6 Ave & Canal St
2063	161	5	0	2	6 Ave & Canal St
2064	161	4	0	2	6 Ave & Canal St
2065	162	10	0.11	2	W 31 St & 7 Ave
2066	162	15	4.69	2	W 31 St & 7 Ave
2067	162	5	0.11	2	W 31 St & 7 Ave
2068	162	16	23.75	2	W 31 St & 7 Ave
2069	162	21	0.99	2	W 31 St & 7 Ave
2070	162	20	1.42	2	W 31 St & 7 Ave
2071	162	9	0	2	W 31 St & 7 Ave
2072	162	7	0	2	W 31 St & 7 Ave
2073	162	18	7.83	2	W 31 St & 7 Ave
2074	162	17	27.27	2	W 31 St & 7 Ave
2075	162	6	0.11	2	W 31 St & 7 Ave
2076	162	14	0.44	2	W 31 St & 7 Ave
2077	162	22	0.88	2	W 31 St & 7 Ave
2078	162	1	0.11	2	W 31 St & 7 Ave
2079	162	13	0.22	2	W 31 St & 7 Ave
2080	162	12	0.22	2	W 31 St & 7 Ave
2081	162	11	0.33	2	W 31 St & 7 Ave
2082	162	8	0.22	2	W 31 St & 7 Ave
2083	162	0	0.11	2	W 31 St & 7 Ave
2084	162	2	0	2	W 31 St & 7 Ave
2085	162	23	0.23	2	W 31 St & 7 Ave
2086	162	4	0	2	W 31 St & 7 Ave
2087	162	3	0	2	W 31 St & 7 Ave
2088	162	19	4.17	2	W 31 St & 7 Ave
2089	163	9	0	2	W 4 St & 7 Ave S
2090	163	5	0	2	W 4 St & 7 Ave S
2091	163	10	0	2	W 4 St & 7 Ave S
2092	163	21	17.32	2	W 4 St & 7 Ave S
2093	163	20	25.41	2	W 4 St & 7 Ave S
2094	163	14	0.11	2	W 4 St & 7 Ave S
2095	163	23	6.42	2	W 4 St & 7 Ave S
2096	163	8	0	2	W 4 St & 7 Ave S
2097	163	19	32.89	2	W 4 St & 7 Ave S
2098	163	13	0.11	2	W 4 St & 7 Ave S
2099	163	18	14.77	2	W 4 St & 7 Ave S
2100	163	11	0	2	W 4 St & 7 Ave S
2101	163	1	1.99	2	W 4 St & 7 Ave S
2102	163	6	0	2	W 4 St & 7 Ave S
2103	163	12	0.22	2	W 4 St & 7 Ave S
2104	163	2	1.75	2	W 4 St & 7 Ave S
2105	163	3	1.09	2	W 4 St & 7 Ave S
2106	163	16	0.11	2	W 4 St & 7 Ave S
2107	163	17	0.88	2	W 4 St & 7 Ave S
2108	163	0	3.44	2	W 4 St & 7 Ave S
2109	163	15	0.33	2	W 4 St & 7 Ave S
2110	163	7	0	2	W 4 St & 7 Ave S
2111	163	22	9.76	2	W 4 St & 7 Ave S
2112	163	4	0.54	2	W 4 St & 7 Ave S
2113	164	10	10.78	2	University Pl & E 14 St
2114	164	5	0.65	2	University Pl & E 14 St
2115	164	21	1.21	2	University Pl & E 14 St
2116	164	19	5.04	2	University Pl & E 14 St
2117	164	17	8.21	2	University Pl & E 14 St
2118	164	1	0.44	2	University Pl & E 14 St
2119	164	22	0.88	2	University Pl & E 14 St
2120	164	6	0.98	2	University Pl & E 14 St
2121	164	14	13.96	2	University Pl & E 14 St
2122	164	13	14.49	2	University Pl & E 14 St
2123	164	8	2.84	2	University Pl & E 14 St
2124	164	3	0.65	2	University Pl & E 14 St
2125	164	9	8.82	2	University Pl & E 14 St
2126	164	7	2.18	2	University Pl & E 14 St
2127	164	23	0.68	2	University Pl & E 14 St
2128	164	2	0.22	2	University Pl & E 14 St
2129	164	15	10.58	2	University Pl & E 14 St
2130	164	12	15.59	2	University Pl & E 14 St
2131	164	18	9.04	2	University Pl & E 14 St
2132	164	11	14.27	2	University Pl & E 14 St
2133	164	20	4.27	2	University Pl & E 14 St
2134	164	0	0	2	University Pl & E 14 St
2135	164	16	10.46	2	University Pl & E 14 St
2136	164	4	0.65	2	University Pl & E 14 St
2137	165	10	0	2	Greenwich Ave & 7 Ave
2138	165	1	2.54	2	Greenwich Ave & 7 Ave
2139	165	5	0.33	2	Greenwich Ave & 7 Ave
2140	165	21	6.25	2	Greenwich Ave & 7 Ave
2141	165	23	4.17	2	Greenwich Ave & 7 Ave
2142	165	19	10.09	2	Greenwich Ave & 7 Ave
2143	165	9	0	2	Greenwich Ave & 7 Ave
2144	165	17	1.2	2	Greenwich Ave & 7 Ave
2145	165	18	5.73	2	Greenwich Ave & 7 Ave
2146	165	22	4.17	2	Greenwich Ave & 7 Ave
2147	165	6	0.11	2	Greenwich Ave & 7 Ave
2148	165	14	0	2	Greenwich Ave & 7 Ave
2149	165	13	0	2	Greenwich Ave & 7 Ave
2150	165	8	0.22	2	Greenwich Ave & 7 Ave
2151	165	3	1.31	2	Greenwich Ave & 7 Ave
2152	165	15	0.33	2	Greenwich Ave & 7 Ave
2153	165	7	0.11	2	Greenwich Ave & 7 Ave
2154	165	11	0	2	Greenwich Ave & 7 Ave
2155	165	2	1.42	2	Greenwich Ave & 7 Ave
2156	165	20	10.51	2	Greenwich Ave & 7 Ave
2157	165	12	0	2	Greenwich Ave & 7 Ave
2158	165	0	3	2	Greenwich Ave & 7 Ave
2159	165	16	0.11	2	Greenwich Ave & 7 Ave
2160	165	4	1.31	2	Greenwich Ave & 7 Ave
2161	167	5	2.18	2	E 55 St & 2 Ave
2162	167	10	1.63	2	E 55 St & 2 Ave
2163	167	21	1.86	2	E 55 St & 2 Ave
2164	167	1	3.54	2	E 55 St & 2 Ave
2165	167	19	1.54	2	E 55 St & 2 Ave
2166	167	14	1.42	2	E 55 St & 2 Ave
2167	167	17	1.31	2	E 55 St & 2 Ave
2168	167	23	2.03	2	E 55 St & 2 Ave
2169	167	22	2.08	2	E 55 St & 2 Ave
2170	167	9	1.85	2	E 55 St & 2 Ave
2171	167	7	2.18	2	E 55 St & 2 Ave
2172	167	18	0.55	2	E 55 St & 2 Ave
2173	167	8	1.2	2	E 55 St & 2 Ave
2174	167	6	2.18	2	E 55 St & 2 Ave
2175	167	15	1.64	2	E 55 St & 2 Ave
2176	167	13	1.53	2	E 55 St & 2 Ave
2177	167	11	1.74	2	E 55 St & 2 Ave
2178	167	3	2.72	2	E 55 St & 2 Ave
2179	167	20	1.31	2	E 55 St & 2 Ave
2180	167	0	2.78	2	E 55 St & 2 Ave
2181	167	16	1.85	2	E 55 St & 2 Ave
2182	167	2	3.06	2	E 55 St & 2 Ave
2183	167	12	0.98	2	E 55 St & 2 Ave
2184	167	4	3.92	2	E 55 St & 2 Ave
2185	168	10	14.38	2	Centre St & Worth St
2186	168	1	0	2	Centre St & Worth St
2187	168	5	0	2	Centre St & Worth St
2188	168	6	0	2	Centre St & Worth St
2189	168	21	0	2	Centre St & Worth St
2190	168	17	0.44	2	Centre St & Worth St
2191	168	22	0	2	Centre St & Worth St
2192	168	19	0	2	Centre St & Worth St
2193	168	14	7.09	2	Centre St & Worth St
2194	168	7	0	2	Centre St & Worth St
2195	168	23	0	2	Centre St & Worth St
2196	168	2	0	2	Centre St & Worth St
2197	168	9	9.59	2	Centre St & Worth St
2198	168	12	6.87	2	Centre St & Worth St
2199	168	18	0.11	2	Centre St & Worth St
2200	168	8	1.2	2	Centre St & Worth St
2201	168	15	4.47	2	Centre St & Worth St
2202	168	20	0	2	Centre St & Worth St
2203	168	13	3.81	2	Centre St & Worth St
2204	168	11	9.26	2	Centre St & Worth St
2205	168	3	0	2	Centre St & Worth St
2206	168	0	0	2	Centre St & Worth St
2207	168	16	1.09	2	Centre St & Worth St
2208	168	4	0	2	Centre St & Worth St
2209	169	10	11	2	Centre St & Chambers St
2210	169	1	0	2	Centre St & Chambers St
2211	169	5	0.33	2	Centre St & Chambers St
2212	169	21	1.64	2	Centre St & Chambers St
2213	169	18	0.77	2	Centre St & Chambers St
2214	169	19	0.55	2	Centre St & Chambers St
2215	169	6	1.31	2	Centre St & Chambers St
2216	169	14	7.2	2	Centre St & Chambers St
2217	169	17	0.88	2	Centre St & Chambers St
2218	169	22	0.22	2	Centre St & Chambers St
2219	169	3	0	2	Centre St & Chambers St
2220	169	9	13.73	2	Centre St & Chambers St
2221	169	7	1.85	2	Centre St & Chambers St
2222	169	23	0.45	2	Centre St & Chambers St
2223	169	2	0	2	Centre St & Chambers St
2224	169	15	5.89	2	Centre St & Chambers St
2225	169	12	6	2	Centre St & Chambers St
2226	169	13	5.34	2	Centre St & Chambers St
2227	169	8	5.35	2	Centre St & Chambers St
2228	169	20	1.53	2	Centre St & Chambers St
2229	169	0	0	2	Centre St & Chambers St
2230	169	11	7.41	2	Centre St & Chambers St
2231	169	4	0	2	Centre St & Chambers St
2232	169	16	5.23	2	Centre St & Chambers St
2233	170	6	0.65	2	W 26 St & 10 Ave
2234	170	22	1.54	2	W 26 St & 10 Ave
2235	170	5	0.65	2	W 26 St & 10 Ave
2236	170	23	1.46	2	W 26 St & 10 Ave
2237	170	19	0	2	W 26 St & 10 Ave
2238	170	10	36.82	2	W 26 St & 10 Ave
2239	170	1	1.1	2	W 26 St & 10 Ave
2240	170	18	0	2	W 26 St & 10 Ave
2241	170	2	0.66	2	W 26 St & 10 Ave
2242	170	15	9.71	2	W 26 St & 10 Ave
2243	170	14	9.16	2	W 26 St & 10 Ave
2244	170	17	1.1	2	W 26 St & 10 Ave
2245	170	11	27.02	2	W 26 St & 10 Ave
2246	170	3	0.65	2	W 26 St & 10 Ave
2247	170	21	0.77	2	W 26 St & 10 Ave
2248	170	0	1.33	2	W 26 St & 10 Ave
2249	170	13	7.08	2	W 26 St & 10 Ave
2250	170	8	0.22	2	W 26 St & 10 Ave
2251	170	20	0.33	2	W 26 St & 10 Ave
2252	170	7	0.44	2	W 26 St & 10 Ave
2253	170	16	3.92	2	W 26 St & 10 Ave
2254	170	9	15.47	2	W 26 St & 10 Ave
2255	170	4	0.65	2	W 26 St & 10 Ave
2256	170	12	12.21	2	W 26 St & 10 Ave
2257	184	16	0.23	2	Broadway & E 22 St
2258	184	1	0	2	Broadway & E 22 St
2259	184	12	1.88	2	Broadway & E 22 St
2260	184	10	0.47	2	Broadway & E 22 St
2261	184	8	0	2	Broadway & E 22 St
2262	184	18	0	2	Broadway & E 22 St
2263	184	5	0.46	2	Broadway & E 22 St
2264	184	9	0	2	Broadway & E 22 St
2265	184	21	0	2	Broadway & E 22 St
2266	184	4	0.69	2	Broadway & E 22 St
2267	184	20	0	2	Broadway & E 22 St
2268	184	19	0.23	2	Broadway & E 22 St
2269	184	6	0.93	2	Broadway & E 22 St
2270	184	7	0	2	Broadway & E 22 St
2271	184	23	0.48	2	Broadway & E 22 St
2272	184	22	0.47	2	Broadway & E 22 St
2273	184	13	0.47	2	Broadway & E 22 St
2274	184	14	0.7	2	Broadway & E 22 St
2275	184	11	0.7	2	Broadway & E 22 St
2276	184	0	0.48	2	Broadway & E 22 St
2277	184	17	0.24	2	Broadway & E 22 St
2278	184	3	1.39	2	Broadway & E 22 St
2279	184	2	1.39	2	Broadway & E 22 St
2280	184	15	0	2	Broadway & E 22 St
2281	187	12	0.11	2	Washington St & Gansevoort St
2282	187	14	1.31	2	Washington St & Gansevoort St
2283	187	0	1.22	2	Washington St & Gansevoort St
2284	187	21	2.08	2	Washington St & Gansevoort St
2285	187	23	3.15	2	Washington St & Gansevoort St
2286	187	16	0.54	2	Washington St & Gansevoort St
2287	187	10	1.09	2	Washington St & Gansevoort St
2288	187	20	3.18	2	Washington St & Gansevoort St
2289	187	1	0.44	2	Washington St & Gansevoort St
2290	187	5	0.44	2	Washington St & Gansevoort St
2291	187	9	0.22	2	Washington St & Gansevoort St
2292	187	17	0.66	2	Washington St & Gansevoort St
2293	187	8	0	2	Washington St & Gansevoort St
2294	187	3	0.65	2	Washington St & Gansevoort St
2295	187	19	4.61	2	Washington St & Gansevoort St
2296	187	6	0	2	Washington St & Gansevoort St
2297	187	7	0	2	Washington St & Gansevoort St
2298	187	18	1.76	2	Washington St & Gansevoort St
2299	187	22	4.28	2	Washington St & Gansevoort St
2300	187	15	0.87	2	Washington St & Gansevoort St
2301	187	13	0.65	2	Washington St & Gansevoort St
2302	187	4	0.65	2	Washington St & Gansevoort St
2303	187	2	0.66	2	Washington St & Gansevoort St
2304	187	11	1.09	2	Washington St & Gansevoort St
2305	194	1	2.1	2	Forsyth St & Canal St
2306	194	21	1.75	2	Forsyth St & Canal St
2307	194	11	1.85	2	Forsyth St & Canal St
2308	194	5	3.7	2	Forsyth St & Canal St
2309	194	20	2.52	2	Forsyth St & Canal St
2310	194	2	1.53	2	Forsyth St & Canal St
2311	194	14	1.96	2	Forsyth St & Canal St
2312	194	0	2.11	2	Forsyth St & Canal St
2313	194	6	2.73	2	Forsyth St & Canal St
2314	194	9	1.2	2	Forsyth St & Canal St
2315	194	17	0.88	2	Forsyth St & Canal St
2316	194	8	3.28	2	Forsyth St & Canal St
2317	194	23	1.35	2	Forsyth St & Canal St
2318	194	12	1.74	2	Forsyth St & Canal St
2319	194	4	3.59	2	Forsyth St & Canal St
2320	194	7	4.25	2	Forsyth St & Canal St
2321	194	18	0.55	2	Forsyth St & Canal St
2322	194	19	0.77	2	Forsyth St & Canal St
2323	194	10	1.42	2	Forsyth St & Canal St
2324	194	13	0.87	2	Forsyth St & Canal St
2325	194	22	1.32	2	Forsyth St & Canal St
2326	194	16	1.74	2	Forsyth St & Canal St
2327	194	3	2.72	2	Forsyth St & Canal St
2328	194	15	1.09	2	Forsyth St & Canal St
2329	196	1	0	2	Pearl St & Hanover Square
2330	196	17	0	2	Pearl St & Hanover Square
2331	196	10	16.99	2	Pearl St & Hanover Square
2332	196	12	16.36	2	Pearl St & Hanover Square
2333	196	0	0	2	Pearl St & Hanover Square
2334	196	21	0	2	Pearl St & Hanover Square
2335	196	11	20.92	2	Pearl St & Hanover Square
